355;452
300;252
214;535
451;450
117;496
109;463
256;299
189;897
510;48
469;962
361;637
74;369
180;305
448;29
134;995
234;260
431;608
387;526
311;327
486;85
124;698
128;582
198;382
73;929
191;29
122;685
50;864
351;717
438;859
562;145
10;816
217;897
5;870
209;577
207;535
284;251
250;689
259;135
235;728
326;78
136;356
581;284
191;47
506;598
59;599
251;445
106;101
61;317
416;356
516;961
239;614
285;369
310;220
592;915
49;807
264;625
46;551
323;875
481;952
139;236
595;533
284;890
306;589
191;234
95;581
197;716
512;596
210;413
279;559
119;177
432;686
546;651
196;236
329;154
295;104
1;611
368;341
334;245
173;55
244;29
370;563
291;480
186;898
561;983
402;826
84;491
52;222
349;835
491;252
238;57
516;732
209;588
451;619
452;481
249;535
340;103
264;244
430;492
376;164
146;327
345;1
122;738
371;789
94;700
46;979
102;55
100;865
203;131
371;54
330;659
290;354
403;460
168;614
50;286
369;345
434;418
409;496
428;142
398;977
468;463
447;504
302;658
391;602
550;916
529;155
255;223
66;698
49;715
205;773
444;816
28;841
62;956
141;179
107;576
515;229
234;290
357;95
287;881
544;848
403;460
38;951
442;728
89;253
498;711
571;869
526;313
470;314
267;421
320;989
570;974
586;73
95;534
236;981
540;900
439;908
163;219
96;482
509;923
142;795
59;22
395;12
560;84
135;687
530;79
430;608
214;212
388;330
464;15
191;976
183;153
266;570
511;649
539;42
470;697
463;304
254;234
179;169
104;914
456;181
522;693
540;417
176;679
178;989
127;632
327;75
449;637
200;382
4;239
334;905
91;347
186;554
33;324
285;72
365;436
242;288
8;42
524;461
507;81
236;49
200;512
27;444
326;683
313;789
448;361
538;300
405;842
138;850
316;809
341;606
190;936
84;979
204;770
217;450
187;721
394;167
193;10
548;11
539;89
295;800
359;255
587;270
277;679
116;309
310;99
269;274
64;374
290;369
465;873
25;268
162;93
100;56
344;738
427;968
416;522
585;355
270;232
585;991
190;83
196;450
267;251
316;927
484;514
276;948
480;595
83;285
499;914
212;291
205;494
442;440
353;690
14;893
115;945
98;987
197;168
400;23
25;835
576;921
94;329
222;439
221;149
396;140
491;166
108;818
51;64
120;736
500;777
215;929
245;747
253;953
212;176
158;741
300;718
455;688
379;284
242;922
396;888
322;286
278;114
500;869
472;215
254;982
273;916
460;79
177;608
268;615
252;165
103;226
444;397
527;962
469;314
571;51
366;890
381;425
546;741
375;609
243;698
199;685
89;284
396;582
297;306
356;176
520;492
166;921
96;791
304;872
331;410
167;835
570;294
591;651
312;269
255;901
533;532
1;228
592;305
224;197
108;288
363;964
100;3
583;807
362;895
194;748
438;702
339;115
88;502
544;919
510;608
584;205
96;718
82;395
589;693
26;641
444;454
122;854
435;545
539;287
537;700
506;433
471;219
246;610
471;333
268;897
18;778
243;948
457;721
298;21
358;474
590;137
345;159
178;775
218;406
565;307
216;979
187;141
569;654
387;894
387;132
288;235
506;150
230;51
580;535
11;880
428;122
373;920
249;518
202;35
344;398
1;308
51;91
336;96
592;37
27;571
125;667
60;867
242;418
320;349
281;43
62;186
76;830
355;241
213;153
123;770
354;186
360;901
235;1000
575;55
175;401
290;854
44;649
352;807
375;35
237;581
148;387
5;722
197;166
423;790
561;649
404;890
172;552
511;252
167;142
338;220
330;251
452;356
368;260
410;645
115;714
530;810
148;815
237;990
155;341
341;749
149;937
133;53
349;149
177;754
304;321
499;422
188;67
110;936
362;368
392;528
515;304
290;830
116;535
42;687
202;244
339;715
594;1000
430;154
390;59
586;595
189;416
182;374
28;265
43;60
563;166
3;854
343;639
374;454
69;59
345;436
268;891
518;179
416;877
155;156
256;906
54;117
439;574
20;948
574;157
239;748
431;489
395;130
262;331
343;30
506;840
174;706
320;681
178;138
363;856
82;812
54;228
560;910
371;990
305;35
6;730
442;227
327;80
365;745
35;34
87;543
109;872
536;35
37;60
434;775
386;373
140;167
62;387
322;977
293;938
98;806
83;360
187;832
111;167
470;844
244;324
416;559
432;162
314;907
215;323
196;489
428;684
441;385
395;728
272;708
197;129
253;934
513;724
386;566
174;493
534;776
393;378
355;664
573;975
489;5
362;850
204;500
83;303
134;818
232;925
561;86
177;804
311;385
378;980
314;237
39;738
260;152
468;898
427;191
339;956
130;526
5;539
319;331
4;63
121;869
566;264
574;445
212;201
181;415
450;39
86;98
259;643
287;847
484;298
596;164
234;970
131;879
454;421
427;101
352;86
299;897
524;971
533;748
517;499
348;232
488;807
31;487
209;212
568;61
296;263
238;518
508;525
378;776
186;341
216;538
490;573
557;875
333;514
569;544
73;79
328;448
135;833
216;914
534;201
234;788
371;668
171;206
191;54
352;403
227;863
469;971
255;116
476;468
494;514
485;175
85;604
529;849
140;806
49;85
48;879
286;244
492;970
514;775
421;521
532;31
159;970
502;857
340;391
407;322
27;984
456;924
315;658
242;396
589;510
488;967
564;24
26;645
4;42
478;488
426;767
77;30
347;61
535;300
164;565
477;117
203;349
24;4
277;660
516;65
582;592
543;767
485;771
364;463
259;527
146;12
1;159
3;23
457;647
59;301
523;738
390;302
344;809
129;496
480;118
94;247
4;19
139;825
467;878
177;717
450;560
324;494
176;814
576;609
258;609
230;676
178;617
385;930
273;363
473;531
283;341
321;245
123;27
12;772
249;835
25;893
117;375
571;307
510;981
474;582
430;307
261;857
521;345
116;670
389;422
392;154
273;179
118;444
205;257
131;461
397;272
359;367
416;383
525;281
462;961
442;672
123;417
472;307
49;731
341;552
438;233
352;31
429;623
498;395
18;10
134;830
50;748
323;58
546;837
357;831
105;927
158;239
76;68
351;832
230;949
452;111
56;117
283;709
275;753
429;361
505;624
149;447
10;227
455;907
127;828
570;254
208;863
45;446
338;260
466;529
517;239
7;516
235;810
37;164
259;273
144;8
84;341
594;627
574;299
63;270
386;368
120;804
468;705
86;147
448;846
575;490
55;638
578;92
423;833
68;71
293;134
499;873
383;572
220;111
121;295
189;875
112;324
176;603
309;279
31;114
223;603
404;75
6;514
426;322
132;595
454;501
215;745
422;376
363;265
526;832
341;551
517;166
451;249
271;896
301;647
37;23
492;973
161;665
427;925
99;703
533;746
293;403
454;27
553;726
550;976
130;394
526;583
575;565
415;773
380;526
351;191
191;199
204;106
206;786
71;644
30;849
528;361
459;85
261;746
381;730
343;868
289;251
134;34
47;307
550;767
305;998
588;162
505;515
32;785
405;629
572;853
447;382
109;782
319;28
390;735
204;811
30;149
270;450
422;900
143;630
200;189
34;312
292;540
479;638
588;421
87;542
39;233
455;234
66;220
358;89
269;571
199;852
3;202
538;898
116;396
450;747
393;574
429;968
400;586
310;820
197;844
75;476
417;953
343;545
400;151
86;564
510;870
462;768
188;727
353;757
327;124
112;16
391;309
120;698
13;218
16;871
295;428
213;666
385;281
454;123
11;131
451;21
519;236
143;58
144;942
16;71
207;738
389;507
479;735
89;10
208;323
594;158
123;213
338;396
405;776
533;704
311;176
492;307
68;548
581;402
554;320
27;476
384;625
536;958
154;423
53;744
256;105
6;452
558;708
246;252
337;972
303;300
357;629
526;605
256;803
111;432
468;554
184;792
459;540
278;349
45;760
328;654
526;698
566;243
365;426
380;748
411;18
541;636
479;22
261;670
35;138
571;322
105;864
233;138
234;37
346;476
10;407
149;676
411;185
562;951
111;810
163;72
260;449
514;525
515;347
171;295
234;908
215;220
572;249
570;451
119;414
329;624
350;160
84;785
165;716
337;650
484;827
282;928
516;314
380;283
528;502
384;416
319;625
547;670
169;172
329;562
447;267
491;805
265;938
155;973
512;203
457;877
570;930
316;93
90;11
587;330
158;953
486;20
308;566
138;920
304;331
260;51
348;170
84;681
4;547
484;527
391;122
374;191
201;517
454;446
182;234
549;428
191;515
172;367
521;931
295;348
593;306
42;51
190;615
57;292
114;162
64;333
108;1000
55;380
5;941
67;429
266;184
248;561
297;373
387;924
551;602
24;572
479;628
261;17
410;772
495;15
459;527
217;484
113;979
278;439
465;843
476;273
253;204
254;96
97;529
92;95
214;491
326;200
398;103
310;112
156;878
197;4
260;879
556;968
26;177
308;477
8;415
431;239
439;123
274;862
146;800
387;489
581;462
486;503
456;321
136;678
57;891
66;139
104;281
503;305
493;498
163;785
76;457
18;356
406;330
358;774
270;756
24;518
170;1
103;280
561;456
182;328
467;28
245;644
545;548
178;282
473;937
263;930
187;822
2;78
249;418
413;301
85;967
186;578
268;206
378;370
39;891
20;581
581;255
254;114
236;175
56;523
86;470
253;388
507;278
46;727
388;54
456;73
279;603
338;70
333;738
406;415
329;90
307;585
357;532
30;361
227;795
237;135
201;353
530;55
465;680
32;358
75;691
277;389
130;571
227;755
471;522
305;946
307;831
308;174
120;172
42;869
147;383
457;640
65;222
520;723
17;879
282;914
340;109
260;647
338;945
497;778
176;763
454;765
340;385
537;760
198;942
204;445
477;304
183;155
500;56
342;961
58;739
456;411
112;227
149;397
286;486
240;418
103;736
109;432
171;20
229;242
489;406
297;177
46;297
426;252
593;275
438;797
78;40
132;510
13;532
108;49
166;895
336;536
98;211
366;531
239;447
320;313
118;489
176;782
393;410
587;72
156;852
10;840
303;887
153;295
503;621
225;764
200;791
383;109
35;623
256;182
35;493
52;538
31;673
182;52
21;759
375;871
205;395
251;626
437;966
122;308
406;204
146;434
328;277
233;792
194;327
414;933
446;435
285;23
7;880
143;319
383;433
122;813
281;242
410;5
93;406
34;624
292;999
491;893
297;609
570;382
218;907
452;717
240;31
267;675
452;570
218;452
21;957
431;679
588;755
145;527
599;301
327;973
347;663
354;616
594;253
224;825
450;258
554;426
548;998
431;915
113;958
507;446
228;589
447;165
287;134
317;322
247;193
392;442
513;44
436;861
130;37
178;705
72;455
106;715
481;995
111;489
497;272
28;945
291;353
273;191
42;403
329;333
327;775
149;135
477;46
47;1000
1;44
576;132
409;568
236;984
184;89
379;689
160;466
372;608
289;82
326;350
383;505
393;331
552;130
565;256
213;412
54;46
268;655
406;164
174;838
571;298
441;501
587;902
390;933
221;339
140;465
283;504
223;676
446;864
124;849
582;987
316;695
297;70
157;416
31;139
146;468
20;994
498;438
6;395
308;563
194;986
449;790
495;336
471;263
216;646
590;463
361;708
77;613
125;789
455;477
561;292
478;376
201;678
57;8
546;775
514;618
1;766
512;625
493;683
162;309
566;890
99;235
44;331
489;583
248;39
96;344
544;610
71;578
259;469
479;800
193;780
384;614
597;595
256;964
167;327
568;203
149;537
132;741
298;358
293;300
289;151
53;643
382;160
239;603
491;625
261;479
21;690
60;586
544;200
31;433
76;636
526;658
577;546
410;702
359;17
360;621
536;592
456;899
356;788
497;292
421;559
87;57
84;142
381;59
558;727
127;424
170;403
275;982
434;682
26;628
219;427
381;604
102;277
502;54
26;771
527;696
231;379
233;410
579;577
543;104
176;931
241;850
583;710
434;433
295;303
250;966
356;207
12;818
173;776
534;732
454;391
31;40
39;202
380;628
593;691
364;880
233;354
576;483
98;634
466;284
523;512
308;358
498;792
230;190
24;183
77;941
588;561
253;70
241;191
147;120
91;282
572;130
185;229
553;857
343;16
468;465
194;264
380;102
160;828
427;299
177;958
382;398
137;434
40;941
183;745
70;994
221;847
151;756
336;199
334;870
206;551
241;614
408;354
310;889
322;174
122;100
88;918
515;330
56;342
15;59
374;805
403;295
382;873
402;420
316;387
237;626
269;896
434;290
338;838
527;140
171;505
74;496
348;697
12;922
450;263
325;575
176;545
452;367
519;365
82;501
325;686
476;941
213;976
384;838
234;396
27;986
515;741
382;561
188;706
87;588
74;11
86;767
128;260
446;911
92;26
579;119
89;101
465;97
365;288
500;728
463;86
331;398
478;501
31;906
368;167
26;408
187;996
517;557
130;200
163;920
388;767
472;284
527;977
363;938
360;25
67;317
58;377
558;320
413;710
272;216
162;995
561;935
495;843
38;301
444;437
389;143
473;205
322;855
191;58
377;25
257;992
361;641
414;969
309;734
256;897
265;10
41;420
408;873
128;511
486;110
496;49
190;665
213;6
5;245
66;391
159;534
563;737
143;730
336;78
559;644
66;99
267;369
493;840
219;555
456;83
267;45
523;871
90;816
406;18
537;893
331;473
143;791
164;50
324;782
438;979
208;63
556;442
123;181
122;702
80;482
407;493
265;450
171;101
423;103
98;637
173;896
222;127
28;634
38;509
364;898
340;856
132;353
383;487
542;842
301;805
287;369
179;838
145;901
578;834
478;127
313;45
310;539
350;402
94;698
439;379
573;305
12;978
32;676
25;861
450;618
592;610
3;855
458;393
236;852
39;760
574;491
68;759
318;806
105;733
253;456
327;600
295;646
116;865
540;158
374;51
4;448
318;418
309;418
181;494
275;768
54;426
31;354
153;19
209;915
576;471
589;683
340;772
405;809
29;360
280;121
19;786
156;723
139;12
221;946
452;797
68;858
583;227
299;766
133;989
454;408
200;230
568;687
523;600
457;771
451;467
420;257
29;545
585;819
230;677
477;858
428;958
258;920
109;434
114;190
196;594
538;789
241;626
17;271
283;259
68;590
254;692
309;932
567;543
391;303
242;760
388;694
107;563
368;84
208;43
597;457
448;491
420;851
267;15
180;206
29;354
329;378
319;890
246;440
562;265
559;82
589;980
541;583
7;631
446;650
313;859
411;688
378;867
81;625
404;451
252;209
200;28
139;971
336;267
504;786
358;829
45;212
277;941
103;848
246;12
420;651
129;717
408;169
510;972
30;280
138;917
386;132
188;336
204;173
29;993
359;985
513;688
75;77
212;48
92;336
36;363
187;902
35;572
368;985
26;277
562;206
422;302
473;113
358;337
197;827
148;285
149;85
23;525
267;382
506;210
144;719
243;835
423;777
351;150
192;571
431;462
457;753
276;680
479;374
478;228
345;749
596;882
129;663
354;271
533;667
262;8
520;271
505;902
299;616
590;147
551;376
230;891
422;737
376;228
360;330
197;273
156;796
113;609
289;501
137;181
594;488
307;739
171;319
514;524
97;45
299;469
437;672
419;160
85;427
129;808
209;508
486;707
180;296
576;1000
146;40
29;999
489;887
120;21
426;18
80;465
510;458
194;620
325;12
44;388
67;560
457;850
211;662
284;749
10;387
27;668
94;471
510;762
497;518
82;892
316;187
532;559
48;786
260;779
506;631
418;571
125;653
23;602
526;709
341;445
21;451
468;891
593;181
232;431
122;631
89;964
306;319
371;91
292;29
256;844
236;245
193;133
217;911
148;331
178;973
583;861
193;141
148;275
19;756
283;791
262;45
361;468
453;591
453;564
81;973
483;765
210;406
364;633
268;576
147;25
107;668
116;326
52;926
228;526
493;235
10;344
44;596
483;19
214;269
155;294
467;48
443;377
240;827
160;730
166;73
186;661
39;685
267;109
88;895
583;417
193;370
307;305
152;45
320;127
319;743
330;593
154;381
453;239
7;103
213;31
392;753
32;76
430;656
153;88
76;940
141;972
40;242
107;759
178;682
459;417
294;747
25;145
304;611
53;783
55;474
189;851
58;242
208;553
91;114
451;370
57;137
502;796
196;239
402;758
342;527
262;285
590;678
451;140
215;433
509;621
588;109
59;388
176;365
29;22
132;127
301;175
379;235
403;86
104;280
333;744
585;789
258;686
526;966
323;979
228;152
384;600
330;587
15;435
504;390
203;579
73;550
135;793
242;223
418;569
474;340
153;912
213;817
151;937
289;925
78;83
561;314
404;638
13;823
540;397
336;83
244;502
533;589
542;879
260;303
372;911
16;865
399;991
364;652
24;316
590;267
46;6
511;763
311;922
252;965
418;380
449;258
410;348
531;483
96;575
472;504
46;989
55;915
571;580
548;951
589;863
343;69
387;115
130;563
322;298
435;395
154;24
556;105
349;334
557;694
56;348
18;995
472;938
439;735
40;334
163;285
573;992
500;886
519;317
380;285
295;160
50;119
393;646
266;603
38;134
113;622
598;64
133;366
7;424
202;743
280;597
567;286
147;956
206;305
290;901
434;471
23;289
558;769
151;552
112;901
144;109
74;951
62;24
466;819
106;938
328;429
293;288
347;878
397;877
264;196
317;73
395;338
491;263
172;816
107;967
296;604
62;271
399;975
434;443
27;641
186;892
162;562
459;587
291;681
599;138
424;706
459;673
559;103
13;135
482;958
403;114
557;524
65;308
329;513
329;178
322;619
23;330
95;437
307;244
137;208
266;639
446;450
330;914
75;129
515;862
276;575
227;367
268;247
349;680
516;427
237;425
543;845
582;266
423;897
471;694
299;315
161;947
109;296
303;366
367;795
350;462
377;23
342;449
164;969
257;637
514;783
166;932
377;970
111;288
384;670
151;118
267;727
383;188
347;946
556;556
114;445
298;858
79;843
280;945
498;747
380;821
487;530
384;378
522;253
553;409
196;326
385;26
201;578
303;988
189;480
93;218
333;437
579;981
35;814
517;790
8;521
457;474
108;61
31;471
125;279
296;149
107;555
132;174
87;596
289;361
113;734
382;725
5;263
461;285
543;43
495;388
341;563
146;804
90;155
120;988
537;304
12;249
377;735
505;172
570;489
354;761
53;645
398;392
9;856
215;299
114;287
144;478
339;486
390;133
202;981
55;725
34;19
77;652
246;228
430;143
550;702
450;101
365;479
245;414
592;759
388;7
561;945
373;293
113;707
391;577
270;32
85;174
424;403
464;78
446;525
50;531
421;288
140;623
31;382
33;938
107;733
249;891
371;432
300;559
79;770
163;479
162;870
238;761
15;875
129;961
457;697
234;131
406;702
150;949
522;541
538;329
200;78
522;949
11;812
260;697
432;398
165;520
52;346
362;393
295;355
234;837
221;895
597;1
273;598
158;98
336;624
31;650
350;475
86;875
229;696
307;65
75;103
415;254
21;908
534;839
142;169
279;899
534;158
463;230
117;397
129;664
574;409
454;55
501;876
299;231
173;730
448;225
576;889
568;255
535;545
81;500
83;48
28;54
555;430
353;774
459;715
49;48
550;327
466;961
77;599
328;746
405;645
499;315
562;311
426;560
53;66
358;447
41;969
277;308
78;798
410;154
467;161
317;309
213;437
405;415
472;850
482;562
319;273
263;866
241;966
478;603
380;791
169;442
9;826
118;764
340;363
437;794
175;556
134;247
329;952
17;838
86;346
196;912
550;243
104;773
277;466
368;504
425;412
229;294
554;621
462;365
229;143
363;872
224;366
372;869
1;997
481;211
577;162
62;963
299;428
115;486
293;598
274;846
412;724
481;963
439;521
573;371
284;535
193;865
492;98
199;751
565;551
444;112
594;122
361;344
431;465
578;617
406;364
85;101
96;687
463;56
395;374
518;753
554;226
213;928
185;944
438;893
451;720
584;892
414;246
461;544
47;189
144;380
458;942
272;487
29;621
185;375
347;229
62;677
292;538
335;767
294;67
352;640
82;430
111;806
66;546
339;665
173;460
318;261
171;455
526;70
540;649
591;473
196;633
466;443
277;962
71;971
189;960
448;944
16;646
336;849
20;707
386;349
510;126
236;869
529;241
275;428
403;989
57;555
69;384
67;838
498;613
268;586
454;284
261;118
201;506
133;142
511;567
80;533
438;119
431;68
559;345
595;555
346;906
316;480
279;238
279;203
318;670
428;402
387;7
566;439
483;706
183;302
341;26
239;650
91;90
514;617
190;271
305;595
119;121
395;159
151;443
45;6
38;735
362;356
295;745
66;823
371;602
552;131
599;49
98;135
298;369
577;750
187;130
264;378
424;436
155;510
203;445
343;855
282;757
429;740
321;266
12;924
501;666
322;145
226;644
444;774
76;270
282;193
85;895
22;876
27;554
346;857
251;597
19;789
583;283
381;993
95;663
561;122
40;427
599;100
503;352
516;26
216;394
228;240
141;499
591;100
137;601
211;391
556;382
46;334
491;187
326;627
255;413
377;358
45;110
74;519
174;395
25;253
476;129
181;47
126;490
558;764
293;580
278;184
524;660
340;962
150;248
312;194
338;462
97;677
236;383
23;374
568;119
96;753
251;592
510;326
226;81
543;159
100;637
181;891
565;194
242;376
37;184
60;600
594;19
8;473
490;661
476;934
322;555
298;492
382;326
138;782
520;285
536;16
114;420
111;23
296;887
586;346
349;200
397;645
369;667
421;398
142;218
169;104
348;691
553;501
295;531
299;429
444;408
520;403
32;534
270;480
